##FastQC	0.11.8
>>Basic Statistics	pass
#Measure	Value
Filename	BT20 paired-end RNA-seq subsampled _end 1_
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	419200
Sequences flagged as poor quality	0
Sequence length	50
%GC	51
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
58	40	0.09312057273375984
58	41	0.19324635473108742
58	42	0.08911005804146299
58	43	0.1585470385333707
58	44	0.026439893568571904
58	45	0.22151469801089974
58	46	-0.1224931652515977
58	47	-0.17674485361957437
58	48	-0.20928768802140496
58	49	-0.2100531821326186
58	50	-0.12728560554123902
59	1	0.056061473927407235
59	2	0.197191364734131
59	3	0.29273545346470087
59	4	0.26421866164876207
59	5	0.08082263344005014
59	6	0.1488404281859772
59	7	0.2633812989172455
59	8	0.19149194380806023
59	9	0.3487491717990494
59	10	0.2644873848022655
59	11	0.16411927217939848
59	12	0.2774743800803563
59	13	0.10208262316632499
59	14	0.20506644552110487
59	15	0.17126704955989425
59	16	0.11517213728249942
59	17	0.3149471253462224
59	18	0.3870398439862015
59	19	0.3700061875986833
59	20	0.2823182287357824
59	21	0.2016948888708825
59	22	0.158281152235503
59	23	0.49957144054601343
59	24	0.3623219893833607
59	25	0.40749877922501554
59	26	0.35993351583125843
59	27	0.4463092400467801
59	28	0.32046666159124726
59	29	0.3342965977214547
59	30	0.1932974944066359
59	31	0.5180105191343003
59	32	0.372270965937723
59	33	0.353427699421232
59	34	0.4862256954589128
59	35	0.3204695837863909
59	36	0.506588019930156
59	37	0.4512545884830317
59	38	0.5532611575386426
59	39	0.4709047039973129
59	40	0.6608439156732402
59	41	0.7099446091815054
59	42	0.6554833477576949
59	43	0.7825312532956801
59	44	0.3030104122140145
59	45	0.2050803962740062
59	46	0.2784899504289271
59	47	0.9330075500809514
59	48	0.7530579429121218
59	49	0.8666488801602199
59	50	0.5501468701621306
60	1	0.3010753933173973
60	2	0.49578473077735197
60	3	0.4825534809116121
60	4	0.5797602116401919
60	5	0.40824260715240257
60	6	0.3860415286749941
60	7	0.32225093015546236
60	8	0.41394094006084714
60	9	0.32229008500899425
60	10	0.40283224279183116
60	11	0.4394701142820807
60	12	0.384412849029097
60	13	0.38896900665572076
60	14	0.4368059202580241
60	15	0.46719083171532105
60	16	0.403136150965139
60	17	0.2634984474841815
60	18	0.40875572515298586
60	19	0.44418306589994927
60	20	0.4917458601535998
60	21	0.2151734301514665
60	22	0.26237043226424106
60	23	0.08572062701685468
60	24	0.3798579716187902
60	25	0.1481001295283022
60	26	0.5019684408461558
60	27	0.26515307347128214
60	28	0.41981273599671454
60	29	0.4542074483145555
60	30	0.45281043821475464
60	31	0.4753624878503686
60	32	0.3478528454227501
60	33	0.5822118549918471
60	34	0.476118830464749
60	35	0.6203773321107562
60	36	0.4876968360880767
60	37	0.5830030434715567
60	38	0.6923815827127413
60	39	0.6435377954081147
60	40	0.5038854452550083
60	41	0.6306979706529603
60	42	0.4490110355061816
60	43	0.5086988901016554
60	44	0.69365952112814
60	45	0.6820460508935255
60	46	0.8517728855017097
60	47	0.8830855149926649
60	48	0.8127031413348647
60	49	0.8300747645109112
60	50	0.6698372963975245
61	1	0.3032618298061749
61	2	0.29575431079142334
61	3	0.09011664991364654
61	4	0.1552017767484628
61	5	0.09347180273390165
61	6	0.23504432351119675
61	7	0.26490925667598475
61	8	0.39412041797783814
61	9	0.2663458296332166
61	10	0.05254610479916977
61	11	0.28786450939967523
61	12	0.3934057573698766
61	13	0.21658274888437035
61	14	0.23168965887429493
61	15	0.10941377218721016
61	16	0.11857619507411954
61	17	0.3708239603461294
61	18	-0.012076261462219406
61	19	0.2486205813475948
61	20	0.40230159527157383
61	21	0.09759067828348833
61	22	0.2956232793847988
61	23	0.18043135196314353
61	24	0.6121430829369245
61	25	0.28826972094986303
61	26	0.017216458793946288
61	27	0.20327692083900217
61	28	0.2783027639450779
61	29	0.3185818422914011
61	30	0.5015774781600015
61	31	0.4798019045471378
61	32	0.694060804051567
61	33	0.4768731474609993
61	34	0.4508892546334238
61	35	0.45721213257466076
61	36	0.7519799701071292
61	37	0.842276386057641
61	38	0.8645777155720253
61	39	0.8702142218202624
61	40	0.8380870156867815
61	41	1.0263479126648605
61	42	0.952100565327278
61	43	0.996445339518921
61	44	1.0032018904647941
61	45	1.1166715998792114
61	46	1.1095442412824568
61	47	1.1044289376213285
61	48	1.1637497789757916
61	49	1.1891446734410778
61	50	1.2429403250873747
62	1	0.11368970734814354
62	2	0.23440437024684968
62	3	0.24865102321312094
62	4	-0.013762489531238487
62	5	0.11580285862200412
62	6	0.23780547392335905
62	7	0.12777883766636933
62	8	0.06569467680041896
62	9	0.2740548809664247
62	10	0.0043771304556941
62	11	0.1987619840555368
62	12	0.21917112004798867
62	13	0.19527956650735945
62	14	0.21745058758824598
62	15	0.4252934102145005
62	16	0.019517404740156508
62	17	0.1919538150330311
62	18	0.3643572189981015
62	19	0.26561072585452195
62	20	0.35289312640001214
62	21	0.24543315162931378
62	22	-0.006087827695431258
62	23	0.30300022956557626
62	24	0.08771597126149544
62	25	0.014079423269635072
62	26	0.15175703964325038
62	27	0.0975974158306343
62	28	0.1818438889627103
62	29	0.2719345238320017
62	30	0.27512283559797623
62	31	0.11398978370146295
62	32	-0.023787917152858995
62	33	0.21296158489172257
62	34	0.15286639956359238
62	35	0.0521291972903839
62	36	0.14590745463863897
62	37	0.26551842003792814
62	38	0.07601734311904096
62	39	0.06892635677400705
62	40	-0.026999547386360234
62	41	0.21727037875511002
62	42	0.2843052532366599
62	43	0.1825710625573933
62	44	0.23064409777277461
62	45	0.2575507340469372
62	46	0.6102395674811376
62	47	0.48391580704108605
62	48	0.5144360357023174
62	49	0.630787658708222
62	50	0.5844261061704756
63	1	-0.07127268451080226
63	2	-0.17652693723618285
63	3	-0.1535348617313872
63	4	-0.08730311479600061
63	5	2.4843272274921446E-4
63	6	-0.038461388550402376
63	7	0.11820500050632887
63	8	0.04484310422470372
63	9	-0.04230536642830174
63	10	0.028645913345165752
63	11	-0.01120346728922783
63	12	-0.019798256852418206
63	13	0.1273778089504276
63	14	-0.013592367592643484
63	15	-0.10402587772548344
63	16	-0.16290326043912273
63	17	0.13026516713748748
63	18	-0.11486181194506173
63	19	-0.09559687673239381
63	20	-0.12833104447932442
63	21	0.0014744593947639828
63	22	-0.05635753313755032
63	23	0.05782715680629735
63	24	-9.620484510080018E-4
63	25	0.03126902666613063
63	26	0.01935190723811786
63	27	0.05683565093094245
63	28	0.16271504224766176
63	29	0.25739019894285065
63	30	0.2606820625365103
63	31	0.32027443826197555
63	32	0.19742702820001767
63	33	0.09778371109315742
63	34	0.03162603694391919
63	35	0.19597209975397334
63	36	0.11093517828705046
63	37	0.14184929636880383
63	38	0.14622548229269228
63	39	0.06740132076621563
63	40	0.26239956959896205
63	41	-0.15563858036074407
63	42	0.2159704607639341
63	43	0.31991844128408076
63	44	0.04534280902321086
63	45	0.339704988614983
63	46	0.47894526377304203
63	47	0.6881953216654253
63	48	0.574618475195102
63	49	0.61246839900965
63	50	0.3772000713582315
64	1	-0.03650580538513282
64	2	0.20803963693347782
64	3	0.16781490008092703
64	4	0.2721850894677047
64	5	0.22721336278175386
64	6	0.3141416288093595
64	7	0.26413876254593305
64	8	0.08354031700255149
64	9	0.23869928367729898
64	10	0.3232125822216645
64	11	0.09303087530327758
64	12	0.27043083898142584
64	13	0.21268972591147417
64	14	0.2167157137415856
64	15	0.38608199335957494
64	16	0.1411435626200941
64	17	0.07254135120969352
64	18	0.1550905505169311
64	19	0.022095307112515172
64	20	-0.056476968770681424
64	21	0.10696840289266163
64	22	-0.13169682037391084
64	23	-0.08983974031366415
64	24	0.0012730328548116177
64	25	-0.04311372153680537
64	26	0.011387062415266769
64	27	0.010846011858689053
64	28	-0.07283979774513938
64	29	-0.10943778503275325
64	30	0.0232425565273644
64	31	-0.2831596315748399
64	32	-0.023542959203972202
64	33	-0.02128172185913968
64	34	-0.15774027962314818
64	35	-0.28067793007867436
64	36	-0.0932622286398086
64	37	-0.25172389780862403
64	38	-0.24016893379231163
64	39	-0.0935624159866677
64	40	-0.3268190043055128
64	41	0.0450830857218989
64	42	-0.03023889816549996
64	43	-0.0751700622532141
64	44	-0.06072884616814633
64	45	-0.1614362287466733
64	46	-0.14240733924432192
64	47	-0.22209836422988616
64	48	-0.20105891544217513
64	49	-0.15421184230336138
64	50	-0.1980965978023832
65	1	-0.08947925108397214
65	2	0.07934668097863096
65	3	0.11387150685465741
65	4	0.006650028249701734
65	5	0.08525915702566778
65	6	-0.15372289655238092
65	7	-0.045051887795935386
65	8	-0.05091667138987788
65	9	-0.1877516624190605
65	10	-0.0049953999694665185
65	11	0.20252364044877424
65	12	0.17516132077503244
65	13	0.27179292196808547
65	14	0.17591431447302597
65	15	0.36478289970398947
65	16	0.23249353876892798
65	17	0.37840078832211077
65	18	0.2822013789475264
65	19	0.2042546329194792
65	20	0.10627545609813183
65	21	0.12977012017680778
65	22	0.0611478290139047
65	23	0.06275208668585464
65	24	0.16507490914674605
65	25	0.0742817308403616
65	26	0.0014093235060670395
65	27	0.17863898371430764
65	28	0.04515193384970928
65	29	0.29168321989649115
65	30	0.29815112704731916
65	31	0.27116538035073745
65	32	0.43040838441186224
65	33	0.3302288521589887
65	34	0.5161665418111028
65	35	0.45276140844891444
65	36	0.4732268793264822
65	37	0.47701676048363595
65	38	0.4785303824741831
65	39	0.3266077223501114
65	40	0.453646888523231
65	41	0.22216211259421215
65	42	0.3703096787147686
65	43	0.09135879766091648
65	44	0.2581294778897316
65	45	0.034103602705066294
65	46	0.5259342094915667
65	47	0.27136641554432117
65	48	0.30253466064304746
65	49	0.42452086559932667
65	50	0.3814072978885079
66	1	0.2060628375761624
66	2	0.058335556954062895
66	3	-0.08905892648421343
66	4	0.09724441642835302
66	5	-0.1396702801318952
66	6	-0.1750079704358285
66	7	-0.16218620624189128
66	8	-0.015519029018967956
66	9	-0.07175465096297984
66	10	-0.168252912836806
66	11	-0.21441144173618198
66	12	-0.10658365681089066
66	13	-0.015754811719446593
66	14	-0.2587195888973852
66	15	0.10721192178600347
66	16	0.03865325983816348
66	17	-0.10522033072155779
66	18	0.24404763496612247
66	19	-0.01460639978846956
66	20	0.15096248913814492
66	21	-0.12256260437905553
66	22	-0.20991310407591612
66	23	-0.11731598570332125
66	24	-0.40723955208519413
66	25	-0.2523163100030743
66	26	-0.43720100357346325
66	27	-0.21381494290033487
66	28	-0.45664949401016486
66	29	-0.34596413192154074
66	30	-0.33048908547136335
66	31	-0.632545395010375
66	32	-0.5075461233085434
66	33	-0.7879099491028398
66	34	-0.511128825945832
66	35	-0.7310672483666281
66	36	-0.6090493949554343
66	37	-0.4873448533300788
66	38	-0.5841128185884088
66	39	-0.6006959469176962
66	40	-0.6545134966668726
66	41	-0.5743761573709207
66	42	-0.6397102449113277
66	43	-0.5634809831791969
66	44	-0.8625910932542169
66	45	-0.6114633904876925
66	46	-0.2762241833359269
66	47	-0.41364105581546085
66	48	-0.4938624836372085
66	49	-0.25463404059360073
66	50	-0.2803061339560884
67	1	0.01887315166202086
67	2	0.24414454520441353
67	3	0.2763047639103391
67	4	0.05611608469516227
67	5	0.25997311583574145
67	6	0.27083850695638745
67	7	0.15731271937416835
67	8	0.08180644073826926
67	9	0.23700043521633063
67	10	0.30812435594205567
67	11	0.11175323617722199
67	12	0.12119488294131742
67	13	0.11244890976365696
67	14	0.12313018022435784
67	15	0.027826377964856874
67	16	0.02372160894436348
67	17	-0.04818197292884463
67	18	0.319729983066523
67	19	0.11378933925052337
67	20	0.06596271773047846
67	21	0.019320082037985742
67	22	0.2474178518972039
67	23	0.33250799820378063
67	24	0.21141358191562887
67	25	0.3549072075756783
67	26	0.2931331984107146
67	27	0.07234607753581912
67	28	-0.015832047843659325
67	29	0.27021106123897454
67	30	0.4960916304798104
67	31	0.17700062062534272
67	32	0.3863961799877629
67	33	0.361388272448842
67	34	0.2510254281574049
67	35	0.30417254498590296
67	36	0.46762047200382995
67	37	0.7531799946560227
67	38	0.655570809629026
67	39	0.4883544805499582
67	40	0.507613326356946
67	41	0.8403543322738471
67	42	0.9065797015980692
67	43	0.8575677984236947
67	44	0.8093880591254319
67	45	0.5854003227660911
67	46	0.508085239239854
67	47	0.6292611523864267
67	48	0.4824736385225279
67	49	0.6858862355459294
67	50	0.43975970063450376
68	1	-0.14974804232813455
68	2	0.19103990486403433
68	3	0.012350502508930106
68	4	0.13591930235239147
68	5	0.01987206544350073
68	6	-0.16341225756960398
68	7	-0.03000279717948473
68	8	0.09236354750598252
68	9	-0.08407389000637977
68	10	-0.06411337840178533
68	11	-0.03974257554993699
68	12	0.19134512891924516
68	13	0.04631408726665143
68	14	-0.07530087947515085
68	15	-0.07604278836940637
68	16	0.07999072209420888
68	17	0.043401593086315415
68	18	-0.14268193024287967
68	19	-0.009040071732059118
68	20	0.2259680361721763
68	21	-0.04660200279116111
68	22	-0.04195856081387461
68	23	-0.2202110551135945
68	24	0.26252380661978947
68	25	0.23795467466781872
68	26	0.049654937541149025
68	27	0.08798229612376929
68	28	0.21884419201806082
68	29	0.2759017938543167
68	30	-0.14419556537180256
68	31	-0.07062602476756297
68	32	0.09928010499773166
68	33	-0.11610142307036853
68	34	-0.09616244579552813
68	35	0.08125006127363577
68	36	0.05876526657901593
68	37	0.07401499000238942
68	38	0.002705499164989078
68	39	-0.06670468711391209
68	40	-0.11483049760263242
68	41	-0.12824026950782752
68	42	-0.43539609949221614
68	43	-0.16891804122528953
68	44	-0.21685845064720866
68	45	0.021911425013129815
68	46	-0.13709492297262216
68	47	-0.1523902237603565
68	48	-0.2332290605866305
68	49	-0.12304874650433106
68	50	-0.02427433739235596
69	1	-0.06500309203430987
69	2	-0.8066209811233307
69	3	-0.47328407803232153
69	4	-0.5826009204386366
69	5	-0.7082155171205073
69	6	-0.3299974387071387
69	7	-0.37082321265981477
69	8	-0.21847977978783462
69	9	-0.38086336015871325
69	10	-0.3851471901031047
69	11	-0.142864909295497
69	12	-0.18280766124113512
69	13	-0.19237140735051383
69	14	-0.16092779079013297
69	15	0.0746575078544538
69	16	-0.06258978081530131
69	17	-0.12678812439856557
69	18	-0.2621972351425583
69	19	-0.017226970776277994
69	20	-0.028017564855502997
69	21	-0.31827475690617746
69	22	-0.1315926428554235
69	23	0.05782715680629735
69	24	-0.13575828669552692
69	25	0.06261698904857838
69	26	-0.2314317918214428
69	27	-0.28172234279946906
69	28	-0.59277085116927
69	29	-0.05922422111984815
69	30	-0.09041511614687181
69	31	-0.5417945272552629
69	32	-0.6082156050288248
69	33	-0.71726331085042
69	34	-0.557715655846053
69	35	-0.6943100319074631
69	36	-0.5661808091737655
69	37	-0.5603450609979674
69	38	-0.4211726368295601
69	39	-0.3307178014908345
69	40	-0.40531202914711884
69	41	-0.44403983427923777
69	42	-0.5301110439382555
69	43	-0.6205204301892735
69	44	-0.5816164386256943
69	45	-0.660295011385017
69	46	-0.5618070873241408
69	47	-0.7600805404035427
69	48	-0.6134692990995703
69	49	-0.41260997089630536
69	50	-0.8140224991746834
70	1	0.006530935673247029
70	2	-0.08610323413172694
70	3	-0.11813188873107805
70	4	-0.29615132998459615
70	5	-0.11940977336482206
70	6	0.19126861448327048
70	7	0.11504997977622367
70	8	0.041273481411479906
70	9	0.096373974253261
70	10	0.15323889544649205
70	11	0.32951854707016537
70	12	0.33568763656450784
70	13	0.3300272173840426
70	14	0.319717370500193
70	15	0.2825248351878571
70	16	0.48716246915941497
70	17	0.1676198036022427
70	18	0.11734569134141282
70	19	0.28999317281760995
70	20	0.33267613521528006
70	21	0.13554261593233008
70	22	0.08220046059285124
70	23	0.04059588974187989
70	24	0.11660292272908634
70	25	0.08922230808993703
70	26	0.10556891603577157
70	27	0.04850316028476698
70	28	0.16425210362899634
70	29	-0.014174165502495839
70	30	0.04195418307448051
70	31	-0.09004005258643843
70	32	-0.0804574899514634
70	33	-0.013319534937785704
70	34	-0.161083033740681
70	35	-0.23603315861390683
70	36	-0.08763899503684058
70	37	0.15621879783508064
70	38	-0.13708931192309848
70	39	-0.04240755778570815
70	40	-0.006879427266241578
70	41	-0.24702294682853676
70	42	-0.1263796251901539
70	43	-0.01611149096386555
70	44	-0.08584335742435911
70	45	0.028925334453795415
70	46	-0.06540704687515841
70	47	-0.1029969121296972
70	48	0.01594722431028117
70	49	-0.10663363355178035
70	50	0.06290135561346233
71	1	-0.11228626862783386
71	2	0.21813810398058564
71	3	0.031350389245822896
71	4	0.11870330960122999
71	5	0.14032738314652704
71	6	0.0856533217712041
71	7	0.13119892441979175
71	8	0.15236468013709015
71	9	0.15935684960172836
71	10	0.2278506039291699
71	11	0.10158147020835884
71	12	0.2511197353299366
71	13	0.2737747283358516
71	14	0.19709690056789242
71	15	0.20799277624719537
71	16	-0.0077598725371146315
71	17	-0.14404885430297298
71	18	-0.0297869251460412
71	19	0.12296808321188024
71	20	-0.05684995000972748
71	21	0.059497215693376404
71	22	-0.3412563295306015
71	23	0.034064627296643835
71	24	-0.0102987100865235
71	25	0.16781649367337081
71	26	-0.20343148221193275
71	27	0.0382881065213283
71	28	0.017179224298047302
71	29	0.024854110084923775
71	30	0.2699509970927991
71	31	0.37925504896672635
71	32	0.4171530237880816
71	33	0.27652514845528486
71	34	0.21259279262331887
71	35	0.47121494970947
71	36	0.2902184322829484
71	37	0.2919615298143725
71	38	0.2536116040466325
71	39	0.034892322739978
71	40	0.3832440295238868
71	41	0.4148846597027287
71	42	0.17778206338013547
71	43	0.5763815397012024
71	44	0.4250885422172175
71	45	0.6153251751547089
71	46	0.3523149762232123
71	47	0.2551870783123533
71	48	0.40415909209204415
71	49	0.2488223600762609
71	50	0.26168670009773365
72	1	0.0470704565183695
72	2	0.20010691489676447
72	3	0.29077209164997697
72	4	0.08881377093975829
72	5	0.0721012622888253
72	6	0.33808996894469345
72	7	0.22395396015728153
72	8	0.15610087246977145
72	9	0.30669278202537953
72	10	0.4037765298550937
72	11	0.38147100886982344
72	12	0.3467987476756207
72	13	0.5653601734300722
72	14	0.4531072969291685
72	15	0.3446074611074934
72	16	0.5219672229794483
72	17	0.5307399696086605
72	18	0.44535927368436745
72	19	0.579108434089072
72	20	0.4574450467414124
72	21	0.44205082193119694
72	22	0.267580577551918
72	23	0.560705303060125
72	24	0.3121509325385574
72	25	0.295334362419311
72	26	0.5613508439738979
72	27	0.8292237790359493
72	28	0.3875495946684211
72	29	0.660981465510524
72	30	0.5344084369888407
72	31	0.6813992984793984
72	32	0.4590633551720984
72	33	0.4012814837379324
72	34	0.4647045535070049
72	35	0.6375567300863381
72	36	0.5530514407299947
72	37	0.4422214388462109
72	38	0.6299923707782753
72	39	0.6099410556834428
72	40	0.7831790522659219
72	41	0.6674837500211126
72	42	0.7244032459662293
72	43	0.6896044116960098
72	44	0.3797669047903156
72	45	0.9536942459799249
72	46	0.5504956130003364
72	47	0.5982670003396464
72	48	0.6276808594734575
72	49	0.8435267135525422
72	50	0.896027180929444
73	1	0.2936277098667901
73	2	0.23486450780376344
73	3	0.04100789621515588
73	4	0.11352608937024655
73	5	0.059084850291093005
73	6	0.15524710910693074
73	7	0.2913940657977321
73	8	-0.008726518588517251
73	9	0.257126662425307
73	10	0.16721739007014946
73	11	0.19457231051102752
73	12	0.13353709893009835
73	13	0.2950809808249062
73	14	0.15896468232814698
73	15	0.2373635448652749
73	16	-0.055848283528753484
73	17	-0.037218906075175084
73	18	0.0033671967177610895
73	19	0.15612220507567542
73	20	0.07138581263463806
73	21	-0.18004878191713658
73	22	0.09671658962511032
73	23	0.223929223075217
73	24	-0.019956217055856484
73	25	-0.12260564889930947
73	26	0.00933235689598888
73	27	0.1485031602847684
73	28	0.1465101681451202
73	29	-0.014174165502495839
73	30	-0.16234689219433562
73	31	0.14866962483291246
73	32	0.1722306820915449
73	33	0.2947449811912435
73	34	0.2356911598077076
73	35	0.14514963708501938
73	36	0.333328746898637
73	37	0.4417026688028187
73	38	0.2247386450661466
73	39	0.18393652823579743
73	40	-0.06816974984688784
73	41	-0.046485312419932256
73	42	-0.056487152071873936
73	43	0.1666842079608628
73	44	-0.0014347552738200875
73	45	0.42247372155056695
73	46	0.2673886520495756
73	47	0.1330245932466454
73	48	0.5121837834500695
73	49	0.24981797935144812
73	50	0.10268630185002081
74	1	-0.1898724755243819
74	2	0.06328497498952146
74	3	0.08392595331563513
74	4	0.038349967753632086
74	5	0.08541039719506216
74	6	0.0035971276460458057
74	7	0.18090092527121726
74	8	0.2214366256458149
74	9	0.19724531277754664
74	10	0.03883400111946145
74	11	0.28059381588737153
74	12	0.21269913081737712
74	13	0.23343841501103668
74	14	0.3017158873707899
74	15	0.4090357732672061
74	16	0.23808942503632124
74	17	0.1702338191751025
74	18	0.22500234688460807
74	19	0.11913666558735514
74	20	0.3478967507139856
74	21	0.3826134353613213
74	22	0.2936947134664152
74	23	0.3611186928564578
74	24	0.2503441166482574
74	25	0.19793569333280203
74	26	0.28816068466758793
74	27	0.34001224445236033
74	28	0.2170515103772317
74	29	0.40629302025946146
74	30	0.25153890684163116
74	31	0.37957433376876537
74	32	0.41268303655947136
74	33	0.008964484342897094
74	34	0.1588465176126732
74	35	0.258145558479157
74	36	0.06757049699133688
74	37	0.4122254719173952
74	38	0.19794962022373142
74	39	0.3631170992406112
74	40	0.4235803428487017
74	41	0.6970259964417664
74	42	0.5109025401787761
74	43	0.5686122761848154
74	44	0.67700425102948
74	45	0.6401229614467496
74	46	0.917555504107419
74	47	0.7315600029611389
74	48	1.0409194156339723
74	49	0.9131476048612726
74	50	1.0861864872412
75	1	-0.016049709488044073
75	2	0.03970321748118266
75	3	0.059287466107626585
75	4	0.14900996033798464
75	5	-0.019409773364820637
75	6	0.020300872547785787
75	7	0.06988868945364146
75	8	0.18643477173405643
75	9	0.1415352645758432
75	10	0.23388405673681945
75	11	-0.13177177551047947
75	12	0.08730053979031283
75	13	0.2526078625453323
75	14	0.12294317695180013
75	15	0.22768612551043788
75	16	0.08716246915941639
75	17	0.10632948102159645
75	18	0.21734569134141424
75	19	-0.019684246537224226
75	20	0.33267613521528006
75	21	0.4194135836742632
75	22	0.3596198154315644
75	23	0.25995072845156386
75	24	0.2004738904710237
75	25	0.2859965016383228
75	26	-0.10733430977067826
75	27	0.11624509576864028
75	28	0.1448972649193152
75	29	-0.05933545582507094
75	30	-0.01933613950616575
75	31	-0.11262069774772954
75	32	-0.1256187802740456
75	33	-0.13267437364746115
75	34	-0.46108303374067816
75	35	-0.22312993280745275
75	36	-0.18441318858523204
75	37	-0.24378120216491794
75	38	-0.1241860861166515
75	39	-0.46498820294700494
75	40	-0.14881491113720813
75	41	-0.543797140376924
75	42	-0.18766994777080015
75	43	-0.3032082651574157
75	44	-0.38906916387597335
75	45	-0.5097843429655597
75	46	-0.6976651113912808
75	47	-0.3836420734200203
75	48	-0.4163108402058455
75	49	-0.3292142787130672
75	50	-0.37258251535427434
76	1	0.20354706470550354
76	2	0.147767733610209
76	3	0.24702940159149733
76	4	0.10941318614443674
76	5	-1.3557981643685935E-4
76	6	-0.05582815971027344
76	7	-0.184788729901193
76	8	0.00224122334696375
76	9	0.12540623231777914
76	10	0.08960986318842856
76	11	0.09226048255403896
76	12	-0.021812363435493864
76	13	-0.02860181487402258
76	14	0.11657220920987044
76	15	0.04978289970398464
76	16	0.1828882756110275
76	17	0.26221657779579033
76	18	0.34299085263173623
76	19	0.13991252765632112
76	20	0.12864387715076475
76	21	0.22384906754523115
76	22	0.2722004605928561
76	23	0.1255152445805905
76	24	0.29902227756780064
76	25	0.4995448887351017
76	26	0.275488270874483
76	27	0.2774547731879906
76	28	0.2719940391128617
76	29	0.1365516409491221
76	30	0.3238090217841574
76	31	0.44721801192968513
76	32	0.578171542306599
76	33	0.4502288521589861
76	34	0.5182718049689967
76	35	0.6392087768699639
76	36	0.3234900372212195
76	37	0.4266220236415279
76	38	0.3823461719478658
76	39	0.24331824866590068
76	40	0.4756205727337601
76	41	0.5542673757521115
76	42	0.7538623102937194
76	43	0.6762272187135494
76	44	0.6228663199949978
76	45	0.6023930763892764
76	46	0.8533026305441993
76	47	0.6717611523864306
76	48	0.541350450116731
76	49	0.6407050761256414
76	50	0.6719336136779788
77	1	0.10214462568111315
77	2	0.058133587268748954
77	3	0.002029401591499891
77	4	0.08569367394931504
77	5	0.0828522250616146
77	6	0.19258647443606236
77	7	0.1699673676597797
77	8	0.1610217111518395
77	9	0.17418672012265546
77	10	0.270646448554281
77	11	0.28567511670037504
77	12	0.1838583682718209
77	13	0.39621525829671356
77	14	0.3756575750635278
77	15	0.1556365582405732
77	16	0.3842907146354193
77	17	0.2931312119421321
77	18	0.24189329165612605
77	19	0.3539978935099839
77	20	0.34144875519954354
77	21	0.5211051651062064
77	22	0.1632980215684654
77	23	0.421673781165957
77	24	0.3391442287873119
77	25	0.3941790350765615
77	26	0.020183392825707358
77	27	0.30251574879774523
77	28	0.37162818545432685
77	29	0.495758958022293
77	30	0.5893578022719623
77	31	0.6135594753443243
77	32	0.5728666642578233
77	33	0.44364348630532646
77	34	0.6985157074080206
77	35	0.5829282890650873
77	36	0.9693436957578072
77	37	0.7715610480317778
77	38	0.7402120256064038
77	39	0.6285011754951668
77	40	0.9681205727337598
77	41	0.7996332294106452
77	42	0.7011184078546933
77	43	0.7289711211525756
77	44	0.48945168584865684
77	45	0.959649173950254
77	46	0.5513514110320017
77	47	0.7743831036059419
77	48	0.7764114257264865
77	49	0.8225953200280784
77	50	0.5919336136779805
78	1	0.30870940236783895
78	2	0.36724825309072884
78	3	0.1432631678252676
78	4	0.16191318614443873
78	5	0.2942475370666813
78	6	0.06196404808193279
78	7	0.3004710103585424
78	8	0.09925421035995186
78	9	0.2422893492008953
78	10	0.25009687617544074
78	11	0.24271502800858258
78	12	0.4889343898112628
78	13	0.3431189643467576
78	14	0.4494618195994775
78	15	0.35958809450918494
78	16	0.29623243145518785
78	17	0.4384828115620252
78	18	0.5207181253590107
78	19	0.3563735666173642
78	20	0.46403348754037665
78	21	0.34316724936341103
78	22	0.23674591513830734
78	23	0.11996329652864546
78	24	0.3063599399054624
78	25	0.2685059276961397
78	26	0.39922203710825244
78	27	0.2211885394217603
78	28	0.26056546768429456
78	29	0.43450618640366656
78	30	0.5814388919140328
78	31	0.38117905089072934
78	32	0.3025546591897168
78	33	0.5484106703408074
78	34	0.4803497270469208
78	35	0.5310594262206152
78	36	0.7090095177407036
78	37	0.4665246210441296
78	38	0.15809292519462304
78	39	0.36666240451005905
78	40	0.27169200130519044
78	41	0.3538777653624976
78	42	0.43551815444956077
78	43	0.49457137455770805
78	44	0.3716974888261646
78	45	0.6810619075581101
78	46	0.7284974357390013
78	47	0.49809232121759806
78	48	0.6658634371297225
78	49	0.3306726085931757
78	50	0.5205050422494111
79	1	0.1396861179599398
79	2	0.01196891704216796
79	3	-0.006106693083054893
79	4	0.11753448791958476
79	5	0.18919873971019285
79	6	0.024290183484986017
79	7	-0.09659346362900578
79	8	-0.04456351038084705
79	9	0.0011458772881951518
79	10	0.044802170880736014
79	11	0.13217172515758335
79	12	0.019711305203557572
79	13	0.07129463483011733
79	14	-0.06625323457711829
79	15	-0.07634136065104258
79	16	0.08861312768203788
79	17	-0.1606680375888203
79	18	-0.043429265711459664
79	19	-0.20773540133775725
79	20	0.02672080022768597
79	21	-0.0013728259458929415
79	22	-0.11424924354916044
79	23	-0.07251729979810762
79	24	-0.0586404443256896
79	25	-0.07962670889804002
79	26	-0.2353549243917854
79	27	-0.39415765284751103
79	28	-0.21534323899364693
79	29	-0.1878714359739604
79	30	-0.1659099131270807
79	31	0.0966558817521701
79	32	-0.24480183047446502
79	33	-0.13219718334396902
